Zone Timestep,SURFACE 102:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 106:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 110:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 116:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2009-Jan-11 13:50:00,19.57132831283511,19.571320781210876,19.57132831283511,19.57132831283512
2009-Jan-11 14:00:00,18.16930746940007,18.1693004788226,18.16930746940007,18.169307469400078
2009-Jan-11 14:10:00,16.76958411293868,16.769577662313118,16.76958411293868,16.769584112938688
2009-Jan-11 14:20:00,15.372171219120421,15.37216530734573,15.372171219120421,15.372171219120428
2009-Jan-11 14:30:00,13.977091257144144,13.977085883108577,13.977091257144144,13.977091257144151
2009-Jan-11 14:40:00,12.321939942652495,12.321935206464396,12.321939942652495,12.3219399426525
2009-Jan-11 14:50:00,10.670072327793031,10.670068227887572,10.670072327793031,10.670072327793036
2009-Jan-11 15:00:00,9.021610663394462,9.021607198148555,9.021610663394462,9.021610663394467
2009-Jan-11 15:10:00,7.376743670421199,7.3767408381218225,7.376743670421199,7.376743670421204
2009-Jan-11 15:20:00,5.735789758636021,5.735787557418418,5.735789758636021,5.735789758636024
2009-Jan-11 15:30:00,4.099351440811638,4.099349868523928,4.099351440811638,4.09935144081164
2009-Jan-11 15:40:00,3.414590030563885,3.41458872105618,3.414590030563885,3.414590030563887
2009-Jan-11 15:50:00,2.730832198002734,2.730831150796785,2.730832198002734,2.7308321980027355
2009-Jan-11 16:00:00,2.0476640826164836,2.047663297431263,2.0476640826164836,2.0476640826164845
2009-Jan-11 16:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 16:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-11 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-11 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-11 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-11 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-11 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-11 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-11 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-11 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-11 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-11 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-11 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-11 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-11 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-11 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-11 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-11 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-11 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-11 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 08:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 08:20:00,1.2766291832901322,1.276628694055664,1.2766291832901322,1.2766291832901326
2009-Jan-12 08:30:00,1.5305944935391136,1.530593907106103,1.5305944935391136,1.5305944935391143
2009-Jan-12 08:40:00,2.8154271816528005,2.8154261020759868,2.8154271816528005,2.815427181652802
2009-Jan-12 08:50:00,4.103640263583575,4.103638689252049,4.103640263583575,4.103640263583577
2009-Jan-12 09:00:00,5.39439494434922,5.3943928740518,5.39439494434922,5.394394944349223
2009-Jan-12 09:10:00,6.68751281122278,6.6875102438333,6.68751281122278,6.687512811222784
2009-Jan-12 09:20:00,7.982943294788433,7.9829402292048295,7.982943294788433,7.982943294788438
2009-Jan-12 09:30:00,9.280655785749204,9.280652220883997,9.280655785749204,9.28065578574921
2009-Jan-12 09:40:00,10.929559105776939,10.929554906041709,10.929559105776939,10.929559105776944
2009-Jan-12 09:50:00,12.581857291687076,12.581852455464022,12.581857291687076,12.581857291687081
2009-Jan-12 10:00:00,14.237428745610131,14.237423271339395,14.237428745610131,14.237428745610138
2009-Jan-12 10:10:00,15.896189422347499,15.896183308509274,15.896189422347499,15.896189422347506
2009-Jan-12 10:20:00,17.558082056748457,17.558075301850224,17.558082056748457,17.558082056748464
2009-Jan-12 10:30:00,19.22307217950437,19.223064782070043,19.22307217950437,19.223072179504378
2009-Jan-12 10:40:00,20.273785018460277,20.273777215623443,20.273785018460277,20.273785018460288
2009-Jan-12 10:50:00,21.326073874305344,21.326065665314964,21.326073874305344,21.326073874305358
2009-Jan-12 11:00:00,22.379905662676663,22.37989704679746,22.379905662676663,22.379905662676677
2009-Jan-12 11:10:00,23.43526975258939,23.43526072909115,23.43526975258939,23.435269752589402
2009-Jan-12 11:20:00,24.49218056298433,24.492171131129975,24.49218056298433,24.492180562984345
2009-Jan-12 11:30:00,25.557588185617963,25.557578341358386,25.557588185617963,25.55758818561798
2009-Jan-12 11:40:00,25.820239312563704,25.82022936696641,25.820239312563704,25.820239312563718
2009-Jan-12 11:50:00,26.083763864410596,26.08375381705935,26.083763864410596,26.08376386441061
2009-Jan-12 12:00:00,26.348104338614263,26.34809418912025,26.348104338614263,26.348104338614277
2009-Jan-12 12:10:00,26.613250125939445,26.6132398739189,26.613250125939445,26.613250125939462
2009-Jan-12 12:20:00,26.87923742813051,26.879227073182403,26.87923742813051,26.879237428130523
2009-Jan-12 12:30:00,27.146151529849085,27.146141071531762,27.146151529849085,27.1461515298491
2009-Jan-12 12:40:00,26.438425744686874,26.4384155600931,26.438425744686874,26.43842574468689
2009-Jan-12 12:50:00,25.731926490600053,25.731916579145334,25.731926490600053,25.731926490600067
2009-Jan-12 13:00:00,25.026584956457313,25.026575317589945,25.026584956457313,25.026584956457327
2009-Jan-12 13:10:00,24.315668778779433,24.315659415155977,24.315668778779433,24.31566877877945
2009-Jan-12 13:20:00,23.612480893892567,23.612471801830154,23.612480893892567,23.612480893892577
2009-Jan-12 13:30:00,22.910400530460414,22.910391709431256,22.910400530460414,22.91040053046043
2009-Jan-12 13:40:00,21.41486982895448,21.414861585591282,21.41486982895448,21.41486982895449
2009-Jan-12 13:50:00,19.921895496316054,19.9218878294006,19.921895496316054,19.92189549631607
2009-Jan-12 14:00:00,18.431454108827378,18.431447017152596,18.431454108827378,18.431454108827385
2009-Jan-12 14:10:00,16.943542730955116,16.94353621331535,16.943542730955116,16.943542730955127
2009-Jan-12 14:20:00,15.458174645984181,15.45816870116744,15.458174645984181,15.458174645984188
2009-Jan-12 14:30:00,13.975375848292426,13.975370475074326,13.975375848292426,13.975375848292433
2009-Jan-12 14:40:00,12.32031423026794,12.320309494854564,12.32031423026794,12.320314230267945
2009-Jan-12 14:50:00,10.668549234766102,10.668545135586463,10.668549234766102,10.668549234766108
2009-Jan-12 15:00:00,9.020213609065442,9.020210144485294,9.020213609065442,9.020213609065447
2009-Jan-12 15:10:00,7.375509755209833,7.375506923498472,7.375509755209833,7.375509755209837
2009-Jan-12 15:20:00,5.734773482479725,5.734771281746424,5.734773482479725,5.734773482479728
2009-Jan-12 15:30:00,4.098625979737272,4.098624407795276,4.098625979737272,4.098625979737274
2009-Jan-12 15:40:00,3.413732117807626,3.4137308087087543,3.413732117807626,3.4137321178076276
2009-Jan-12 15:50:00,2.7298467493669736,2.7298457026306346,2.7298467493669736,2.729846749366975
2009-Jan-12 16:00:00,2.046642135702642,2.0466413510044252,2.046642135702642,2.046642135702643
2009-Jan-12 16:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 16:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-12 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-12 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-12 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-12 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-12 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-12 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 08:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 08:20:00,3.4557843162347957,3.4557829870961814,3.4557843162347957,3.4557843162347974
2009-Jan-13 08:30:00,4.1317787247205695,4.131777136979816,4.1317787247205695,4.131778724720572
2009-Jan-13 08:40:00,4.984451744299831,4.984449829646538,4.984451744299831,4.984451744299832
2009-Jan-13 08:50:00,5.839412477964576,5.839410235308547,5.839412477964576,5.839412477964579
2009-Jan-13 09:00:00,6.696651260375851,6.696648688631493,6.696651260375851,6.696651260375854
2009-Jan-13 09:10:00,7.5559260742797205,7.555923172476775,7.5559260742797205,7.555926074279724
2009-Jan-13 09:20:00,8.417028272199344,8.417025039466981,8.417028272199344,8.41702827219935
2009-Jan-13 09:30:00,9.27979653855515,9.279792974099415,9.27979653855515,9.279796538555155
2009-Jan-13 09:40:00,11.015857901082663,11.015853668164631,11.015857901082663,11.015857901082668
2009-Jan-13 09:50:00,12.755698371024629,12.755693467843386,12.755698371024629,12.755698371024634
2009-Jan-13 10:00:00,14.499152727704598,14.499147152537969,14.499152727704598,14.499152727704605
2009-Jan-13 10:10:00,16.24610999022407,16.246103741402763,16.24610999022407,16.24610999022408
2009-Jan-13 10:20:00,17.996496491002578,17.996489566892407,17.996496491002578,17.996496491002585
2009-Jan-13 10:30:00,19.750268506937264,19.750260905924886,19.750268506937264,19.750268506937275
2009-Jan-13 10:40:00,20.8895705149115,20.889562474222345,20.8895705149115,20.88957051491151
2009-Jan-13 10:50:00,22.030609140443865,22.030600659250354,22.030609140443865,22.030609140443875
2009-Jan-13 11:00:00,23.173364355164324,23.17335543264843,23.173364355164324,23.173364355164335
2009-Jan-13 11:10:00,24.317838420251555,24.317829055594167,24.317838420251555,24.31783842025157
2009-Jan-13 11:20:00,25.46405936422543,25.464049556594087,25.46405936422543,25.464059364225445
2009-Jan-13 11:30:00,26.619353997240744,26.619343742311422,26.619353997240744,26.619353997240754
2009-Jan-13 11:40:00,26.793317189714394,26.793306867768695,26.793317189714394,26.793317189714408
2009-Jan-13 11:50:00,26.968234437391303,26.96822404797457,26.968234437391303,26.968234437391317
2009-Jan-13 12:00:00,27.14401307843861,27.144002621140352,27.14401307843861,27.144013078438626
2009-Jan-13 12:10:00,27.320611078876773,27.320600553306534,27.320611078876773,27.320611078876787
2009-Jan-13 12:20:00,27.49803518517925,27.498024590943345,27.49803518517925,27.498035185179265
2009-Jan-13 12:30:00,27.67634155636145,27.676330893039445,27.67634155636145,27.676341556361464
2009-Jan-13 12:40:00,26.96828319089431,26.968272801454347,26.96828319089431,26.968283190894326
2009-Jan-13 12:50:00,26.26146062842914,26.2614505122823,26.26146062842914,26.261460628429155
2009-Jan-13 13:00:00,25.555804818991774,25.555794975582046,25.555804818991774,25.55580481899179
2009-Jan-13 13:10:00,24.84452872566132,24.844519157667026,24.84452872566132,24.844528725661334
2009-Jan-13 13:20:00,24.141044839955853,24.14103554366366,24.141044839955853,24.141044839955864
2009-Jan-13 13:30:00,23.43868034918164,23.4386713240581,23.43868034918164,23.438680349181656
2009-Jan-13 13:40:00,21.94246302789632,21.942454580765947,21.94246302789632,21.94246302789633
2009-Jan-13 13:50:00,20.448790542231496,20.448782671881563,20.448790542231496,20.448790542231507
2009-Jan-13 14:00:00,18.957638574960665,18.957631280190032,18.957638574960665,18.957638574960676
2009-Jan-13 14:10:00,17.469003084934098,17.46899636454355,17.469003084934098,17.469003084934105
2009-Jan-13 14:20:00,15.982895858155883,15.982889710940594,15.982895858155883,15.98289585815589
2009-Jan-13 14:30:00,14.499340713071597,14.499335137815383,14.499340713071597,14.499340713071604
2009-Jan-13 14:40:00,12.755884307020892,12.755879403751045,12.755884307020892,12.7558843070209
2009-Jan-13 14:50:00,11.016038362795252,11.01603412979122,11.016038362795252,11.016038362795257
2009-Jan-13 15:00:00,9.279966624440739,9.279963059903949,9.279966624440739,9.279966624440743
2009-Jan-13 15:10:00,7.547922726394276,7.547919828405282,7.547922726394276,7.54792272639428
2009-Jan-13 15:20:00,5.820328813526975,5.82032657996516,5.820328813526975,5.820328813526977
2009-Jan-13 15:30:00,4.097957187047713,4.097955615424428,4.097957187047713,4.097957187047715
2009-Jan-13 15:40:00,3.4129421039520955,3.4129407952297006,3.4129421039520955,3.4129421039520973
2009-Jan-13 15:50:00,2.728942183049312,2.7289411367440395,2.728942183049312,2.7289421830493135
2009-Jan-13 16:00:00,2.045698309883271,2.0456975256348287,2.045698309883271,2.0456983098832717
2009-Jan-13 16:10:00,1.3623835230933394,1.3623830009355222,1.3623835230933394,1.36238352309334
2009-Jan-13 16:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-13 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-13 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-13 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-13 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-13 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-13 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-14 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-14 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-14 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-14 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-14 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-14 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-14 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-14 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-14 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-14 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-14 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-14 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-14 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-14 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-14 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-14 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-14 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-14 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-14 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-14 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-14 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-14 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-14 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-14 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-14 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-14 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-14 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-14 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-14 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-14 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-14 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-14 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-14 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-14 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-14 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-14 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-14 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-14 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-14 06:20:00,0.0,0.0,0.0,0.0
